techs,timesteps,nodes,sink_use_equals
demand_tech,2018-04-05 15:00:00,ESP_10,5534.129015508775
demand_tech,2018-04-05 15:00:00,ESP_11,13004.966096214224
demand_tech,2018-04-05 15:00:00,ESP_2,12038.347313297043
demand_tech,2018-04-05 15:00:00,ESP_3,3339.4116716663484
demand_tech,2018-04-05 15:00:00,ESP_4,6589.732638637272
demand_tech,2018-04-05 15:00:00,ESP_5,4177.736077773328
demand_tech,2018-04-05 15:00:00,ESP_6,15658.61651992799
demand_tech,2018-04-05 15:00:00,ESP_7,9665.992586787856
demand_tech,2018-04-05 15:00:00,ESP_8,5010.56528277329
demand_tech,2018-04-05 15:00:00,ESP_9,10957.579801770853
demand_tech,2018-04-05 18:00:00,ESP_1,6012.9955680049425
