nodes,techs,carriers,definition_matrix
ESP_1,natural_gas_DNK,natural_gas,False
ESP_1,natural_gas_DNK,oil,False
ESP_1,natural_gas_DNK,uranium,False
ESP_1,natural_gas_DZA,coal,False
ESP_1,natural_gas_DZA,electricity,False
ESP_1,natural_gas_DZA,natural_gas,False
ESP_1,natural_gas_DZA,oil,False
ESP_1,natural_gas_DZA,uranium,False
ESP_1,natural_gas_NOR,coal,False
ESP_1,natural_gas_NOR,electricity,False
ESP_1,natural_gas_NOR,natural_gas,False
ESP_1,natural_gas_NOR,oil,False
ESP_1,natural_gas_NOR,uranium,False
ESP_1,natural_gas_PT,coal,False
ESP_1,natural_gas_PT,electricity,False
ESP_1,natural_gas_PT,natural_gas,False
ESP_1,natural_gas_PT,oil,False
ESP_1,natural_gas_PT,uranium,False
ESP_1,natural_gas_liquid_DZA,coal,False
ESP_1,natural_gas_liquid_DZA,electricity,False
ESP_1,natural_gas_liquid_DZA,natural_gas,False
ESP_1,natural_gas_liquid_DZA,oil,False
ESP_1,natural_gas_liquid_DZA,uranium,False
ESP_1,natural_gas_liquid_NGA,coal,False
ESP_1,natural_gas_liquid_NGA,electricity,False
ESP_1,natural_gas_liquid_NGA,natural_gas,False
ESP_1,natural_gas_liquid_NGA,oil,False
ESP_1,natural_gas_liquid_NGA,uranium,False
ESP_1,natural_gas_liquid_QAT,coal,False
ESP_1,natural_gas_liquid_QAT,electricity,False
ESP_1,natural_gas_liquid_QAT,natural_gas,False
ESP_1,natural_gas_liquid_QAT,oil,False
ESP_1,natural_gas_liquid_QAT,uranium,False
ESP_1,natural_gas_liquid_RUS,coal,False
ESP_1,natural_gas_liquid_RUS,electricity,False
ESP_1,natural_gas_liquid_RUS,natural_gas,False
ESP_1,natural_gas_liquid_RUS,oil,False
ESP_1,natural_gas_liquid_RUS,uranium,False
ESP_1,natural_gas_liquid_USA,coal,False
ESP_1,natural_gas_liquid_USA,electricity,False
ESP_1,natural_gas_liquid_USA,natural_gas,False
ESP_1,natural_gas_liquid_USA,oil,False
ESP_1,natural_gas_liquid_USA,uranium,False
ESP_1,oil_LBY,coal,False
ESP_1,oil_LBY,electricity,False
ESP_1,oil_LBY,natural_gas,False
ESP_1,oil_LBY,oil,False
ESP_1,oil_LBY,uranium,False
ESP_1,oil_MEX,coal,False
ESP_1,oil_MEX,electricity,False
ESP_1,oil_MEX,natural_gas,False
ESP_1,oil_MEX,oil,False
ESP_1,oil_MEX,uranium,False
ESP_1,oil_NGA,coal,False
ESP_1,oil_NGA,electricity,False
ESP_1,oil_NGA,natural_gas,False
ESP_1,oil_NGA,oil,False
ESP_1,oil_NGA,uranium,False
ESP_1,oil_SA,coal,False
ESP_1,oil_SA,electricity,False
ESP_1,oil_SA,natural_gas,False
ESP_1,oil_SA,oil,False
ESP_1,oil_SA,uranium,False
ESP_1,oil_USA,coal,False
ESP_1,oil_USA,electricity,False
ESP_1,oil_USA,natural_gas,False
ESP_1,oil_USA,oil,False
ESP_1,oil_USA,uranium,False
ESP_1,open_field_pv_CN,coal,False
ESP_1,open_field_pv_CN,electricity,True
ESP_1,open_field_pv_CN,natural_gas,False
ESP_1,open_field_pv_CN,oil,False
ESP_1,open_field_pv_CN,uranium,False
ESP_1,open_field_pv_DE,coal,False
ESP_1,open_field_pv_DE,electricity,True
ESP_1,open_field_pv_DE,natural_gas,False
ESP_1,open_field_pv_DE,oil,False
ESP_1,open_field_pv_DE,uranium,False
ESP_1,open_field_pv_ESP,coal,False
ESP_1,open_field_pv_ESP,electricity,True
ESP_1,open_field_pv_ESP,natural_gas,False
ESP_1,open_field_pv_ESP,oil,False
ESP_1,open_field_pv_ESP,uranium,False
ESP_1,open_field_pv_MY,coal,False
ESP_1,open_field_pv_MY,electricity,True
ESP_1,open_field_pv_MY,natural_gas,False
ESP_1,open_field_pv_MY,oil,False
ESP_1,open_field_pv_MY,uranium,False
ESP_1,open_field_pv_NL,coal,False
ESP_1,open_field_pv_NL,electricity,True
ESP_1,open_field_pv_NL,natural_gas,False
ESP_1,open_field_pv_NL,oil,False
ESP_1,open_field_pv_NL,uranium,False
ESP_1,open_field_pv_PT,coal,False
ESP_1,open_field_pv_PT,electricity,True
ESP_1,open_field_pv_PT,natural_gas,False
ESP_1,open_field_pv_PT,oil,False
ESP_1,open_field_pv_PT,uranium,False
ESP_1,pumped_hydro_CN,coal,False
ESP_1,pumped_hydro_CN,electricity,True
ESP_1,pumped_hydro_CN,natural_gas,False
ESP_1,pumped_hydro_CN,oil,False
ESP_1,pumped_hydro_CN,uranium,False
ESP_1,pumped_hydro_ESP,coal,False
ESP_1,pumped_hydro_ESP,electricity,True
ESP_1,pumped_hydro_ESP,natural_gas,False
ESP_1,pumped_hydro_ESP,oil,False
ESP_1,pumped_hydro_ESP,uranium,False
ESP_1,roof_mounted_pv_CN,coal,False
ESP_1,roof_mounted_pv_CN,electricity,True
ESP_1,roof_mounted_pv_CN,natural_gas,False
ESP_1,roof_mounted_pv_CN,oil,False
ESP_1,roof_mounted_pv_CN,uranium,False
ESP_1,roof_mounted_pv_DE,coal,False
ESP_1,roof_mounted_pv_DE,electricity,True
ESP_1,roof_mounted_pv_DE,natural_gas,False
ESP_1,roof_mounted_pv_DE,oil,False
ESP_1,roof_mounted_pv_DE,uranium,False
ESP_1,roof_mounted_pv_ESP,coal,False
ESP_1,roof_mounted_pv_ESP,electricity,True
ESP_1,roof_mounted_pv_ESP,natural_gas,False
ESP_1,roof_mounted_pv_ESP,oil,False
ESP_1,roof_mounted_pv_ESP,uranium,False
ESP_1,roof_mounted_pv_MY,coal,False
ESP_1,roof_mounted_pv_MY,electricity,True
ESP_1,roof_mounted_pv_MY,natural_gas,False
ESP_1,roof_mounted_pv_MY,oil,False
ESP_1,roof_mounted_pv_MY,uranium,False
ESP_1,roof_mounted_pv_NL,coal,False
ESP_1,roof_mounted_pv_NL,electricity,True
ESP_1,roof_mounted_pv_NL,natural_gas,False
ESP_1,roof_mounted_pv_NL,oil,False
ESP_1,roof_mounted_pv_NL,uranium,False
ESP_1,roof_mounted_pv_PT,coal,False
ESP_1,roof_mounted_pv_PT,electricity,True
ESP_1,roof_mounted_pv_PT,natural_gas,False
ESP_1,roof_mounted_pv_PT,oil,False
ESP_1,roof_mounted_pv_PT,uranium,False
ESP_1,uranium_UK,coal,False
ESP_1,uranium_UK,electricity,False
ESP_1,uranium_UK,natural_gas,False
ESP_1,uranium_UK,oil,False
ESP_1,uranium_UK,uranium,False
ESP_1,uranium_USA,coal,False
ESP_1,uranium_USA,electricity,False
ESP_1,uranium_USA,natural_gas,False
ESP_1,uranium_USA,oil,False
ESP_1,uranium_USA,uranium,False
ESP_1,wind_offshore_CN,coal,False
ESP_1,wind_offshore_CN,electricity,True
ESP_1,wind_offshore_CN,natural_gas,False
ESP_1,wind_offshore_CN,oil,False
ESP_1,wind_offshore_CN,uranium,False
ESP_1,wind_offshore_DE,coal,False
ESP_1,wind_offshore_DE,electricity,True
ESP_1,wind_offshore_DE,natural_gas,False
ESP_1,wind_offshore_DE,oil,False
ESP_1,wind_offshore_DE,uranium,False
ESP_1,wind_offshore_ESP,coal,False
ESP_1,wind_offshore_ESP,electricity,True
ESP_1,wind_offshore_ESP,natural_gas,False
ESP_1,wind_offshore_ESP,oil,False
ESP_1,wind_offshore_ESP,uranium,False
ESP_1,wind_offshore_FR,coal,False
ESP_1,wind_offshore_FR,electricity,True
ESP_1,wind_offshore_FR,natural_gas,False
ESP_1,wind_offshore_FR,oil,False
ESP_1,wind_offshore_FR,uranium,False
ESP_1,wind_offshore_IND,coal,False
ESP_1,wind_offshore_IND,electricity,True
ESP_1,wind_offshore_IND,natural_gas,False
ESP_1,wind_offshore_IND,oil,False
ESP_1,wind_offshore_IND,uranium,False
ESP_1,wind_offshore_NDL,coal,False
ESP_1,wind_offshore_NDL,electricity,True
ESP_1,wind_offshore_NDL,natural_gas,False
ESP_1,wind_offshore_NDL,oil,False
ESP_1,wind_offshore_NDL,uranium,False
ESP_1,wind_offshore_PT,coal,False
ESP_1,wind_offshore_PT,electricity,True
ESP_1,wind_offshore_PT,natural_gas,False
ESP_1,wind_offshore_PT,oil,False
ESP_1,wind_offshore_PT,uranium,False
ESP_1,wind_onshore_competing_CN,coal,False
ESP_1,wind_onshore_competing_CN,electricity,True
ESP_1,wind_onshore_competing_CN,natural_gas,False
ESP_1,wind_onshore_competing_CN,oil,False
ESP_1,wind_onshore_competing_CN,uranium,False
ESP_1,wind_onshore_competing_DE,coal,False
ESP_1,wind_onshore_competing_DE,electricity,True
ESP_1,wind_onshore_competing_DE,natural_gas,False
ESP_1,wind_onshore_competing_DE,oil,False
ESP_1,wind_onshore_competing_DE,uranium,False
ESP_1,wind_onshore_competing_ESP,coal,False
ESP_1,wind_onshore_competing_ESP,electricity,True
ESP_1,wind_onshore_competing_ESP,natural_gas,False
ESP_1,wind_onshore_competing_ESP,oil,False
ESP_1,wind_onshore_competing_ESP,uranium,False
ESP_1,wind_onshore_competing_FR,coal,False
ESP_1,wind_onshore_competing_FR,electricity,True
ESP_1,wind_onshore_competing_FR,natural_gas,False
ESP_1,wind_onshore_competing_FR,oil,False
ESP_1,wind_onshore_competing_FR,uranium,False
ESP_1,wind_onshore_competing_IND,coal,False
ESP_1,wind_onshore_competing_IND,electricity,True
ESP_1,wind_onshore_competing_IND,natural_gas,False
ESP_1,wind_onshore_competing_IND,oil,False
ESP_1,wind_onshore_competing_IND,uranium,False
ESP_1,wind_onshore_competing_NDL,coal,False
ESP_1,wind_onshore_competing_NDL,electricity,True
ESP_1,wind_onshore_competing_NDL,natural_gas,False
ESP_1,wind_onshore_competing_NDL,oil,False
ESP_1,wind_onshore_competing_NDL,uranium,False
ESP_1,wind_onshore_competing_PT,coal,False
ESP_1,wind_onshore_competing_PT,electricity,True
ESP_1,wind_onshore_competing_PT,natural_gas,False
ESP_1,wind_onshore_competing_PT,oil,False
ESP_1,wind_onshore_competing_PT,uranium,False
ESP_1,wind_onshore_monopoly_CN,coal,False
ESP_1,wind_onshore_monopoly_CN,electricity,True
ESP_1,wind_onshore_monopoly_CN,natural_gas,False
ESP_1,wind_onshore_monopoly_CN,oil,False
ESP_1,wind_onshore_monopoly_CN,uranium,False
ESP_1,wind_onshore_monopoly_DE,coal,False
ESP_1,wind_onshore_monopoly_DE,electricity,True
ESP_1,wind_onshore_monopoly_DE,natural_gas,False
ESP_1,wind_onshore_monopoly_DE,oil,False
ESP_1,wind_onshore_monopoly_DE,uranium,False
ESP_1,wind_onshore_monopoly_ESP,coal,False
ESP_1,wind_onshore_monopoly_ESP,electricity,True
ESP_1,wind_onshore_monopoly_ESP,natural_gas,False
ESP_1,wind_onshore_monopoly_ESP,oil,False
ESP_1,wind_onshore_monopoly_ESP,uranium,False
ESP_1,wind_onshore_monopoly_FR,coal,False
ESP_1,wind_onshore_monopoly_FR,electricity,True
ESP_1,wind_onshore_monopoly_FR,natural_gas,False
ESP_1,wind_onshore_monopoly_FR,oil,False
ESP_1,wind_onshore_monopoly_FR,uranium,False
ESP_1,wind_onshore_monopoly_IND,coal,False
ESP_1,wind_onshore_monopoly_IND,electricity,True
ESP_1,wind_onshore_monopoly_IND,natural_gas,False
ESP_1,wind_onshore_monopoly_IND,oil,False
ESP_1,wind_onshore_monopoly_IND,uranium,False
ESP_1,wind_onshore_monopoly_NDL,coal,False
ESP_1,wind_onshore_monopoly_NDL,electricity,True
ESP_1,wind_onshore_monopoly_NDL,natural_gas,False
ESP_1,wind_onshore_monopoly_NDL,oil,False
ESP_1,wind_onshore_monopoly_NDL,uranium,False
ESP_1,wind_onshore_monopoly_PT,coal,False
ESP_1,wind_onshore_monopoly_PT,electricity,True
ESP_1,wind_onshore_monopoly_PT,natural_gas,False
ESP_1,wind_onshore_monopoly_PT,oil,False
ESP_1,wind_onshore_monopoly_PT,uranium,False
ESP_10,ESP_10_ESP_11_ac_ohl_transmission,coal,False
ESP_10,ESP_10_ESP_11_ac_ohl_transmission,electricity,True
ESP_10,ESP_10_ESP_11_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_10_ESP_11_ac_ohl_transmission,oil,False
ESP_10,ESP_10_ESP_11_ac_ohl_transmission,uranium,False
ESP_10,ESP_1_ESP_2_ac_ohl_transmission,coal,False
ESP_10,ESP_1_ESP_2_ac_ohl_transmission,electricity,False
ESP_10,ESP_1_ESP_2_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_1_ESP_2_ac_ohl_transmission,oil,False
ESP_10,ESP_1_ESP_2_ac_ohl_transmission,uranium,False
ESP_10,ESP_1_PRT_1_ac_ohl_transmission,coal,False
ESP_10,ESP_1_PRT_1_ac_ohl_transmission,electricity,False
ESP_10,ESP_1_PRT_1_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_1_PRT_1_ac_ohl_transmission,oil,False
ESP_10,ESP_1_PRT_1_ac_ohl_transmission,uranium,False
ESP_10,ESP_2_ESP_3_ac_ohl_transmission,coal,False
ESP_10,ESP_2_ESP_3_ac_ohl_transmission,electricity,False
ESP_10,ESP_2_ESP_3_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_2_ESP_3_ac_ohl_transmission,oil,False
ESP_10,ESP_2_ESP_3_ac_ohl_transmission,uranium,False
ESP_10,ESP_2_ESP_4_ac_ohl_transmission,coal,False
ESP_10,ESP_2_ESP_4_ac_ohl_transmission,electricity,False
ESP_10,ESP_2_ESP_4_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_2_ESP_4_ac_ohl_transmission,oil,False
ESP_10,ESP_2_ESP_4_ac_ohl_transmission,uranium,False
ESP_10,ESP_2_ESP_8_techs_ac_ohl_transmission,coal,False
ESP_10,ESP_2_ESP_8_techs_ac_ohl_transmission,electricity,False
ESP_10,ESP_2_ESP_8_techs_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_2_ESP_8_techs_ac_ohl_transmission,oil,False
ESP_10,ESP_2_ESP_8_techs_ac_ohl_transmission,uranium,False
ESP_10,ESP_2_PRT_1_ac_ohl_transmission,coal,False
ESP_10,ESP_2_PRT_1_ac_ohl_transmission,electricity,False
ESP_10,ESP_2_PRT_1_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_2_PRT_1_ac_ohl_transmission,oil,False
ESP_10,ESP_2_PRT_1_ac_ohl_transmission,uranium,False
ESP_10,ESP_3_ESP_11_ac_ohl_transmission,coal,False
ESP_10,ESP_3_ESP_11_ac_ohl_transmission,electricity,False
ESP_10,ESP_3_ESP_11_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_3_ESP_11_ac_ohl_transmission,oil,False
ESP_10,ESP_3_ESP_11_ac_ohl_transmission,uranium,False
ESP_10,ESP_3_ESP_4_ac_ohl_transmission,coal,False
ESP_10,ESP_3_ESP_4_ac_ohl_transmission,electricity,False
ESP_10,ESP_3_ESP_4_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_3_ESP_4_ac_ohl_transmission,oil,False
ESP_10,ESP_3_ESP_4_ac_ohl_transmission,uranium,False
ESP_10,ESP_3_ESP_5_ac_ohl_transmission,coal,False
ESP_10,ESP_3_ESP_5_ac_ohl_transmission,electricity,False
ESP_10,ESP_3_ESP_5_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_3_ESP_5_ac_ohl_transmission,oil,False
ESP_10,ESP_3_ESP_5_ac_ohl_transmission,uranium,False
ESP_10,ESP_3_ESP_7_ac_ohl_transmission,coal,False
ESP_10,ESP_3_ESP_7_ac_ohl_transmission,electricity,False
ESP_10,ESP_3_ESP_7_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_3_ESP_7_ac_ohl_transmission,oil,False
ESP_10,ESP_3_ESP_7_ac_ohl_transmission,uranium,False
ESP_10,ESP_4_ESP_5_techs_ac_ohl_transmission,coal,False
ESP_10,ESP_4_ESP_5_techs_ac_ohl_transmission,electricity,False
ESP_10,ESP_4_ESP_5_techs_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_4_ESP_5_techs_ac_ohl_transmission,oil,False
ESP_10,ESP_4_ESP_5_techs_ac_ohl_transmission,uranium,False
ESP_10,ESP_4_FRA_1_ac_ohl_mountain_transmission,coal,False
ESP_10,ESP_4_FRA_1_ac_ohl_mountain_transmission,electricity,False
ESP_10,ESP_4_FRA_1_ac_ohl_mountain_transmission,natural_gas,False
ESP_10,ESP_4_FRA_1_ac_ohl_mountain_transmission,oil,False
ESP_10,ESP_4_FRA_1_ac_ohl_mountain_transmission,uranium,False
ESP_10,ESP_4_FRA_1_dc_subsea_transmission,coal,False
ESP_10,ESP_4_FRA_1_dc_subsea_transmission,electricity,False
ESP_10,ESP_4_FRA_1_dc_subsea_transmission,natural_gas,False
ESP_10,ESP_4_FRA_1_dc_subsea_transmission,oil,False
ESP_10,ESP_4_FRA_1_dc_subsea_transmission,uranium,False
ESP_10,ESP_4_FRA_1_dc_underground_transmission,coal,False
ESP_10,ESP_4_FRA_1_dc_underground_transmission,electricity,False
ESP_10,ESP_4_FRA_1_dc_underground_transmission,natural_gas,False
ESP_10,ESP_4_FRA_1_dc_underground_transmission,oil,False
ESP_10,ESP_4_FRA_1_dc_underground_transmission,uranium,False
ESP_10,ESP_5_ESP_11_ac_ohl_transmission,coal,False
ESP_10,ESP_5_ESP_11_ac_ohl_transmission,electricity,False
ESP_10,ESP_5_ESP_11_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_5_ESP_11_ac_ohl_transmission,oil,False
ESP_10,ESP_5_ESP_11_ac_ohl_transmission,uranium,False
ESP_10,ESP_5_ESP_6_techs_ac_ohl_transmission,coal,False
ESP_10,ESP_5_ESP_6_techs_ac_ohl_transmission,electricity,False
ESP_10,ESP_5_ESP_6_techs_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_5_ESP_6_techs_ac_ohl_transmission,oil,False
ESP_10,ESP_5_ESP_6_techs_ac_ohl_transmission,uranium,False
ESP_10,ESP_5_FRA_1_ac_ohl_transmission,coal,False
ESP_10,ESP_5_FRA_1_ac_ohl_transmission,electricity,False
ESP_10,ESP_5_FRA_1_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_5_FRA_1_ac_ohl_transmission,oil,False
ESP_10,ESP_5_FRA_1_ac_ohl_transmission,uranium,False
ESP_10,ESP_6_ESP_11_ac_ohl_transmission,coal,False
ESP_10,ESP_6_ESP_11_ac_ohl_transmission,electricity,False
ESP_10,ESP_6_ESP_11_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_6_ESP_11_ac_ohl_transmission,oil,False
ESP_10,ESP_6_ESP_11_ac_ohl_transmission,uranium,False
ESP_10,ESP_6_FRA_2_ac_ohl_mountain_transmission,coal,False
ESP_10,ESP_6_FRA_2_ac_ohl_mountain_transmission,electricity,False
ESP_10,ESP_6_FRA_2_ac_ohl_mountain_transmission,natural_gas,False
ESP_10,ESP_6_FRA_2_ac_ohl_mountain_transmission,oil,False
ESP_10,ESP_6_FRA_2_ac_ohl_mountain_transmission,uranium,False
ESP_10,ESP_6_FRA_2_dc_underground_transmission,coal,False
ESP_10,ESP_6_FRA_2_dc_underground_transmission,electricity,False
ESP_10,ESP_6_FRA_2_dc_underground_transmission,natural_gas,False
ESP_10,ESP_6_FRA_2_dc_underground_transmission,oil,False
ESP_10,ESP_6_FRA_2_dc_underground_transmission,uranium,False
ESP_10,ESP_6_FRA_3_dc_subsea_transmission,coal,False
ESP_10,ESP_6_FRA_3_dc_subsea_transmission,electricity,False
ESP_10,ESP_6_FRA_3_dc_subsea_transmission,natural_gas,False
ESP_10,ESP_6_FRA_3_dc_subsea_transmission,oil,False
ESP_10,ESP_6_FRA_3_dc_subsea_transmission,uranium,False
ESP_10,ESP_7_ESP_11_ac_ohl_transmission,coal,False
ESP_10,ESP_7_ESP_11_ac_ohl_transmission,electricity,False
ESP_10,ESP_7_ESP_11_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_7_ESP_11_ac_ohl_transmission,oil,False
ESP_10,ESP_7_ESP_11_ac_ohl_transmission,uranium,False
ESP_10,ESP_7_ESP_8_ac_ohl_transmission,coal,False
ESP_10,ESP_7_ESP_8_ac_ohl_transmission,electricity,False
ESP_10,ESP_7_ESP_8_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_7_ESP_8_ac_ohl_transmission,oil,False
ESP_10,ESP_7_ESP_8_ac_ohl_transmission,uranium,False
ESP_10,ESP_8_ESP_10_ac_ohl_transmission,coal,False
ESP_10,ESP_8_ESP_10_ac_ohl_transmission,electricity,True
ESP_10,ESP_8_ESP_10_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_8_ESP_10_ac_ohl_transmission,oil,False
ESP_10,ESP_8_ESP_10_ac_ohl_transmission,uranium,False
ESP_10,ESP_8_ESP_9_ac_ohl_transmission,coal,False
ESP_10,ESP_8_ESP_9_ac_ohl_transmission,electricity,False
ESP_10,ESP_8_ESP_9_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_8_ESP_9_ac_ohl_transmission,oil,False
ESP_10,ESP_8_ESP_9_ac_ohl_transmission,uranium,False
ESP_10,ESP_8_PRT_2_ac_ohl_transmission,coal,False
ESP_10,ESP_8_PRT_2_ac_ohl_transmission,electricity,False
ESP_10,ESP_8_PRT_2_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_8_PRT_2_ac_ohl_transmission,oil,False
ESP_10,ESP_8_PRT_2_ac_ohl_transmission,uranium,False
ESP_10,ESP_9_ESP_10_ac_ohl_transmission,coal,False
ESP_10,ESP_9_ESP_10_ac_ohl_transmission,electricity,True
ESP_10,ESP_9_ESP_10_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_9_ESP_10_ac_ohl_transmission,oil,False
ESP_10,ESP_9_ESP_10_ac_ohl_transmission,uranium,False
ESP_10,ESP_9_MA_dc_subsea_transmission,coal,False
ESP_10,ESP_9_MA_dc_subsea_transmission,electricity,False
ESP_10,ESP_9_MA_dc_subsea_transmission,natural_gas,False
ESP_10,ESP_9_MA_dc_subsea_transmission,oil,False
ESP_10,ESP_9_MA_dc_subsea_transmission,uranium,False
ESP_10,ESP_9_PRT_2_ac_ohl_transmission,coal,False
ESP_10,ESP_9_PRT_2_ac_ohl_transmission,electricity,False
ESP_10,ESP_9_PRT_2_ac_ohl_transmission,natural_gas,False
ESP_10,ESP_9_PRT_2_ac_ohl_transmission,oil,False
ESP_10,ESP_9_PRT_2_ac_ohl_transmission,uranium,False
ESP_10,PRT_1_PRT_2_ac_ohl_transmission,coal,False
ESP_10,PRT_1_PRT_2_ac_ohl_transmission,electricity,False
ESP_10,PRT_1_PRT_2_ac_ohl_transmission,natural_gas,False
ESP_10,PRT_1_PRT_2_ac_ohl_transmission,oil,False
ESP_10,PRT_1_PRT_2_ac_ohl_transmission,uranium,False
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,coal,False
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,electricity,False
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,natural_gas,True
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,oil,False
ESP_10,Trade_Markets_ESP_10_natural_gas_transmission,uranium,False
ESP_10,Trade_Markets_ESP_11_coal_transmission,coal,False
ESP_10,Trade_Markets_ESP_11_coal_transmission,electricity,False
ESP_10,Trade_Markets_ESP_11_coal_transmission,natural_gas,False
ESP_10,Trade_Markets_ESP_11_coal_transmission,oil,False
ESP_10,Trade_Markets_ESP_11_coal_transmission,uranium,False
ESP_10,Trade_Markets_ESP_11_natural_gas_transmission,coal,False
ESP_10,Trade_Markets_ESP_11_natural_gas_transmission,electricity,False
ESP_10,Trade_Markets_ESP_11_natural_gas_transmission,natural_gas,False
ESP_10,Trade_Markets_ESP_11_natural_gas_transmission,oil,False
ESP_10,Trade_Markets_ESP_11_natural_gas_transmission,uranium,False
ESP_10,Trade_Markets_ESP_11_oil_fuel_transmission,coal,False
ESP_10,Trade_Markets_ESP_11_oil_fuel_transmission,electricity,False
ESP_10,Trade_Markets_ESP_11_oil_fuel_transmission,natural_gas,False
ESP_10,Trade_Markets_ESP_11_oil_fuel_transmission,oil,False
ESP_10,Trade_Markets_ESP_11_oil_fuel_transmission,uranium,False
ESP_10,Trade_Markets_ESP_11_uranium_transmission,coal,False
ESP_10,Trade_Markets_ESP_11_uranium_transmission,electricity,False
ESP_10,Trade_Markets_ESP_11_uranium_transmission,natural_gas,False
ESP_10,Trade_Markets_ESP_11_uranium_transmission,oil,False
ESP_10,Trade_Markets_ESP_11_uranium_transmission,uranium,False
ESP_10,Trade_Markets_ESP_1_coal_transmission,coal,False
ESP_10,Trade_Markets_ESP_1_coal_transmission,electricity,False
ESP_10,Trade_Markets_ESP_1_coal_transmission,natural_gas,False
ESP_10,Trade_Markets_ESP_1_coal_transmission,oil,False
ESP_10,Trade_Markets_ESP_1_coal_transmission,uranium,False
ESP_10,Trade_Markets_ESP_1_natural_gas_transmission,coal,False
ESP_10,Trade_Markets_ESP_1_natural_gas_transmission,electricity,False
ESP_10,Trade_Markets_ESP_1_natural_gas_transmission,natural_gas,False
ESP_10,Trade_Markets_ESP_1_natural_gas_transmission,oil,False
ESP_10,Trade_Markets_ESP_1_natural_gas_transmission,uranium,False
ESP_10,Trade_Markets_ESP_2_coal_transmission,coal,False
ESP_10,Trade_Markets_ESP_2_coal_transmission,electricity,False
ESP_10,Trade_Markets_ESP_2_coal_transmission,natural_gas,False
ESP_10,Trade_Markets_ESP_2_coal_transmission,oil,False
ESP_10,Trade_Markets_ESP_2_coal_transmission,uranium,False
ESP_10,Trade_Markets_ESP_2_natural_gas_transmission,coal,False
ESP_10,Trade_Markets_ESP_2_natural_gas_transmission,electricity,False
ESP_10,Trade_Markets_ESP_2_natural_gas_transmission,natural_gas,False
ESP_10,Trade_Markets_ESP_2_natural_gas_transmission,oil,False
ESP_10,Trade_Markets_ESP_2_natural_gas_transmission,uranium,False
ESP_10,Trade_Markets_ESP_2_oil_fuel_transmission,coal,False
ESP_10,Trade_Markets_ESP_2_oil_fuel_transmission,electricity,False
ESP_10,Trade_Markets_ESP_2_oil_fuel_transmission,natural_gas,False
ESP_10,Trade_Markets_ESP_2_oil_fuel_transmission,oil,False
