nodes,techs,timesteps,source_use
ESP_1,wind_onshore_competing_PT,2018-01-04 15:00:00,1.7466013868004772e-05
ESP_1,wind_onshore_competing_PT,2018-01-04 18:00:00,1.767927008205821e-05
ESP_1,wind_onshore_competing_PT,2018-01-04 21:00:00,1.798722737584185e-05
ESP_1,wind_onshore_competing_PT,2018-01-05 00:00:00,1.7591553784925782e-05
ESP_1,wind_onshore_competing_PT,2018-01-05 03:00:00,1.5685079719420894e-05
ESP_1,wind_onshore_competing_PT,2018-01-05 06:00:00,1.116212453052765e-05
ESP_1,wind_onshore_competing_PT,2018-01-05 09:00:00,1.551997403368609e-05
ESP_1,wind_onshore_competing_PT,2018-01-05 12:00:00,1.1706802620930875e-05
ESP_1,wind_onshore_competing_PT,2018-01-05 15:00:00,1.0249469983783089e-05
ESP_1,wind_onshore_competing_PT,2018-01-05 18:00:00,8.855113874931897e-06
ESP_1,wind_onshore_competing_PT,2018-01-05 21:00:00,7.174471380891329e-06
ESP_1,wind_onshore_competing_PT,2018-01-06 00:00:00,5.306888165844898e-06
ESP_1,wind_onshore_competing_PT,2018-01-06 03:00:00,3.152882029110481e-06
ESP_1,wind_onshore_competing_PT,2018-01-06 06:00:00,2.314521194733535e-06
ESP_1,wind_onshore_competing_PT,2018-01-06 09:00:00,3.900373892512933e-06
ESP_1,wind_onshore_competing_PT,2018-01-06 12:00:00,9.934536186778845e-06
ESP_1,wind_onshore_competing_PT,2018-01-06 15:00:00,1.2728246994036525e-05
ESP_1,wind_onshore_competing_PT,2018-01-06 18:00:00,1.0625002910873915e-05
ESP_1,wind_onshore_competing_PT,2018-01-06 21:00:00,1.347819315133527e-05
ESP_1,wind_onshore_competing_PT,2018-01-07 00:00:00,1.1446388556217842e-05
ESP_1,wind_onshore_competing_PT,2018-01-07 03:00:00,1.4150667038134317e-05
ESP_1,wind_onshore_competing_PT,2018-01-07 06:00:00,1.3739023910363244e-05
ESP_1,wind_onshore_competing_PT,2018-01-07 09:00:00,1.4634479457661994e-05
ESP_1,wind_onshore_competing_PT,2018-01-07 12:00:00,1.5848312690158164e-05
ESP_1,wind_onshore_competing_PT,2018-01-07 15:00:00,1.380626013010048e-05
ESP_1,wind_onshore_competing_PT,2018-01-07 18:00:00,1.078003457047785e-05
ESP_1,wind_onshore_competing_PT,2018-01-07 21:00:00,1.2652617177934546e-05
ESP_1,wind_onshore_competing_PT,2018-01-08 00:00:00,1.020352826131072e-05
ESP_1,wind_onshore_competing_PT,2018-01-08 03:00:00,5.024487948922e-06
ESP_1,wind_onshore_competing_PT,2018-01-08 06:00:00,3.1083772728023904e-06
ESP_1,wind_onshore_competing_PT,2018-01-08 09:00:00,1.6804620594234063e-06
ESP_1,wind_onshore_competing_PT,2018-01-08 12:00:00,2.4221155547681475e-06
ESP_1,wind_onshore_competing_PT,2018-01-08 15:00:00,4.611985659668824e-06
ESP_1,wind_onshore_competing_PT,2018-01-08 18:00:00,1.0863255692808243e-05
ESP_1,wind_onshore_competing_PT,2018-01-08 21:00:00,1.5741848609505878e-05
ESP_1,wind_onshore_competing_PT,2018-01-09 00:00:00,1.0920075833770541e-05
ESP_1,wind_onshore_competing_PT,2018-01-09 03:00:00,1.3934311486955941e-05
ESP_1,wind_onshore_competing_PT,2018-01-09 06:00:00,1.5574194739879994e-05
ESP_1,wind_onshore_competing_PT,2018-01-09 09:00:00,1.7510935159393025e-05
ESP_1,wind_onshore_competing_PT,2018-01-09 12:00:00,1.525011110336041e-05
ESP_1,wind_onshore_competing_PT,2018-01-09 15:00:00,1.1890221600872699e-05
ESP_1,wind_onshore_competing_PT,2018-01-09 18:00:00,1.475815118260445e-05
ESP_1,wind_onshore_competing_PT,2018-01-09 21:00:00,1.4093997806748392e-05
ESP_1,wind_onshore_competing_PT,2018-01-10 00:00:00,9.974289804757418e-06
ESP_1,wind_onshore_competing_PT,2018-01-10 03:00:00,1.0710743464563297e-05
ESP_1,wind_onshore_competing_PT,2018-01-10 06:00:00,1.4347679592654497e-05
ESP_1,wind_onshore_competing_PT,2018-01-10 09:00:00,1.767543000489995e-05
ESP_1,wind_onshore_competing_PT,2018-01-10 12:00:00,1.820701450816073e-05
ESP_1,wind_onshore_competing_PT,2018-01-10 15:00:00,1.699596680896412e-05
ESP_1,wind_onshore_competing_PT,2018-01-10 18:00:00,1.4341564862060531e-05
ESP_1,wind_onshore_competing_PT,2018-01-10 21:00:00,1.403845701270543e-05
ESP_1,wind_onshore_monopoly_CN,2018-01-01 00:00:00,8.710860060655852e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-01 03:00:00,9.175880380675197e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-01 06:00:00,9.331180693066039e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-01 09:00:00,9.313500902524371e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-01 12:00:00,9.173483600941327e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-01 15:00:00,8.461766170668346e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-01 18:00:00,7.750156806600223e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-01 21:00:00,7.959216734372141e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-02 00:00:00,8.356695419021758e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-02 03:00:00,8.560089076942819e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-02 06:00:00,8.811590227192351e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-02 09:00:00,8.028816538325151e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-02 12:00:00,7.679624077514834e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-02 15:00:00,7.766341583792208e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-02 18:00:00,8.182682947048517e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-02 21:00:00,8.429777082236978e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-03 00:00:00,8.400600539643732e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-03 03:00:00,7.97447870506505e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-03 06:00:00,7.198411570344526e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-03 09:00:00,6.840592266536257e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-03 12:00:00,6.96871897543409e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-03 15:00:00,7.139196796217987e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-03 18:00:00,7.72925921410294e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-03 21:00:00,7.938443348088496e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-04 00:00:00,7.786194556314352e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-04 03:00:00,7.803847753516536e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-04 06:00:00,8.457525722276768e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-04 09:00:00,8.903122463389123e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-04 12:00:00,9.210966864749814e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-04 15:00:00,9.011457318977167e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-04 18:00:00,9.11928631513435e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-04 21:00:00,9.274114786643532e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-05 00:00:00,9.067443618336462e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-05 03:00:00,8.057799306120682e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-05 06:00:00,5.754654461543132e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-05 09:00:00,7.176329203153392e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-05 12:00:00,6.06255207572365e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-05 15:00:00,5.192505197804506e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-05 18:00:00,4.689431719828381e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-05 21:00:00,3.195696535123435e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-06 00:00:00,2.322118945837973e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-06 03:00:00,1.3492613417538765e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-06 06:00:00,9.85832633936528e-07
ESP_1,wind_onshore_monopoly_CN,2018-01-06 09:00:00,1.6811124804279476e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-06 12:00:00,4.665620373703045e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-06 15:00:00,5.543069826764545e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-06 18:00:00,5.266448778065259e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-06 21:00:00,6.160250554095052e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-07 00:00:00,5.915991767794405e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-07 03:00:00,7.216828120387053e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-07 06:00:00,6.986942358008261e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-07 09:00:00,7.468459655191334e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-07 12:00:00,8.131615623682835e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-07 15:00:00,7.01052953261719e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-07 18:00:00,5.512304774626522e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-07 21:00:00,6.379857718557558e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-08 00:00:00,4.499335331753139e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-08 03:00:00,2.1907118740117904e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-08 06:00:00,1.3428529058534344e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-08 09:00:00,6.331748568725479e-07
ESP_1,wind_onshore_monopoly_CN,2018-01-08 12:00:00,1.038976270865158e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-08 15:00:00,2.02405372985071e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-08 18:00:00,4.767568878783937e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-08 21:00:00,7.483819817720708e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-09 00:00:00,5.608367193383578e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-09 03:00:00,7.095995427198454e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-09 06:00:00,7.986918810220976e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-09 09:00:00,9.016949498579865e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-09 12:00:00,7.81979823782126e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-09 15:00:00,6.174204051013229e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-09 18:00:00,6.791039104348284e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-09 21:00:00,7.055357447176814e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-10 00:00:00,5.08218408161683e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-10 03:00:00,5.507320566149782e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-10 06:00:00,7.325647734767387e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-10 09:00:00,9.101570397996549e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-10 12:00:00,9.384157919470822e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-10 15:00:00,8.763461558624993e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-10 18:00:00,7.331460258235231e-06
ESP_1,wind_onshore_monopoly_CN,2018-01-10 21:00:00,7.167286010969917e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-01 00:00:00,9.353730998816139e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-01 03:00:00,9.84991876663459e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-01 06:00:00,1.001536695015172e-05
ESP_1,wind_onshore_monopoly_DE,2018-01-01 09:00:00,9.996323056194718e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-01 12:00:00,9.847237402868271e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-01 15:00:00,9.087642430805076e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-01 18:00:00,8.327479975373591e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-01 21:00:00,8.550726280683078e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-02 00:00:00,8.975070548956449e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-02 03:00:00,9.192135989235727e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-02 06:00:00,9.459964465624419e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-02 09:00:00,8.624386601311623e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-02 12:00:00,8.251496404471832e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-02 15:00:00,8.344040824347273e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-02 18:00:00,8.788904979892983e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-02 21:00:00,9.052685965763305e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-03 00:00:00,9.021537279396555e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-03 03:00:00,8.566548043880286e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-03 06:00:00,7.736373133052014e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-03 09:00:00,7.352829948306688e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-03 12:00:00,7.490590583575096e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-03 15:00:00,7.673305808619604e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-03 18:00:00,8.305171350374539e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-03 21:00:00,8.528835182563611e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-04 00:00:00,8.366308092787726e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-04 03:00:00,8.385306698349124e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-04 06:00:00,9.08354096167178e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-04 09:00:00,9.559077360552508e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-04 12:00:00,9.88806811952304e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-04 15:00:00,9.675244465282817e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-04 18:00:00,9.790395779118567e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-04 21:00:00,9.955420582999822e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-05 00:00:00,9.735081865696216e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-05 03:00:00,8.65755042656823e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-05 06:00:00,6.1895964274466064e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-05 09:00:00,7.815009638025748e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-05 12:00:00,6.520200169672447e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-05 15:00:00,5.585639057505459e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-05 18:00:00,5.090938539309487e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-05 21:00:00,3.4732478120471927e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-06 00:00:00,2.5202876836371633e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-06 03:00:00,1.4591839474768438e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-06 06:00:00,1.0650128720499138e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-06 09:00:00,1.8203598765558308e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-06 12:00:00,5.072406122300757e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-06 15:00:00,6.044822398617803e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-06 18:00:00,5.727823709150387e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-06 21:00:00,6.709666438945844e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-07 00:00:00,6.3633449024765045e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-07 03:00:00,7.758980355699862e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-07 06:00:00,7.512329726639821e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-07 09:00:00,8.028519645346596e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-07 12:00:00,8.737911774136353e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-07 15:00:00,7.537050864878935e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-07 18:00:00,5.929047325053685e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-07 21:00:00,6.929308207630684e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-08 00:00:00,4.898841713450112e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-08 03:00:00,2.3764609948197625e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-08 06:00:00,1.4523519740586646e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-08 09:00:00,6.826691462550589e-07
ESP_1,wind_onshore_monopoly_DE,2018-01-08 12:00:00,1.1220920083020833e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-08 15:00:00,2.194704104812961e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-08 18:00:00,5.189666062028395e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-08 21:00:00,8.153670741881404e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-09 00:00:00,6.0324589472504826e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-09 03:00:00,7.6287034895153075e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-09 06:00:00,8.582446328867325e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-09 09:00:00,9.68166850167741e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-09 12:00:00,8.40403820950558e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-09 15:00:00,6.6393289299883396e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-09 18:00:00,7.405115626075879e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-09 21:00:00,7.669059462365898e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-10 00:00:00,5.465463741897147e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-10 03:00:00,5.923640102874003e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-10 06:00:00,7.873553848972344e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-10 09:00:00,9.770089827018534e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-10 12:00:00,1.0072271827783313e-05
ESP_1,wind_onshore_monopoly_DE,2018-01-10 15:00:00,9.409796370343332e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-10 18:00:00,7.879845171737433e-06
ESP_1,wind_onshore_monopoly_DE,2018-01-10 21:00:00,7.703910228586416e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-01 00:00:00,9.583448826707614e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-01 03:00:00,1.0090757782641534e-05
ESP_1,wind_onshore_monopoly_ESP,2018-01-01 06:00:00,1.0259831552010319e-05
ESP_1,wind_onshore_monopoly_ESP,2018-01-01 09:00:00,1.0240296270550268e-05
ESP_1,wind_onshore_monopoly_ESP,2018-01-01 12:00:00,1.0087980851113099e-05
ESP_1,wind_onshore_monopoly_ESP,2018-01-01 15:00:00,9.31131033551749e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-01 18:00:00,8.533898834441248e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-01 21:00:00,8.762171924987605e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-02 00:00:00,9.196064191863144e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-02 03:00:00,9.417998250291095e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-02 06:00:00,9.69162752908148e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-02 09:00:00,8.83724429946609e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-02 12:00:00,8.455960528623188e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-02 15:00:00,8.550558628396738e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-02 18:00:00,9.005562649779957e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-02 21:00:00,9.27527714951855e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-03 00:00:00,9.243430683591888e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-03 03:00:00,8.778184279043207e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-03 06:00:00,7.928803556620231e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-03 09:00:00,7.53612906174982e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-03 12:00:00,7.677329624078496e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-03 15:00:00,7.86438248232245e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-03 18:00:00,8.511088014140086e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-03 21:00:00,8.739887060306501e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-04 00:00:00,8.573722966782182e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-04 03:00:00,8.593202805395907e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-04 06:00:00,9.307242609912541e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-04 09:00:00,9.793427421155939e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-04 12:00:00,1.0129976417067484e-05
ESP_1,wind_onshore_monopoly_ESP,2018-01-04 15:00:00,9.912391836895002e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-04 18:00:00,1.0030161592901668e-05
ESP_1,wind_onshore_monopoly_ESP,2018-01-04 21:00:00,1.0198817086738442e-05
ESP_1,wind_onshore_monopoly_ESP,2018-01-05 00:00:00,9.973612314271123e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-05 03:00:00,8.87196693204795e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-05 06:00:00,6.34543624161706e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-05 09:00:00,8.04555820514884e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-05 12:00:00,6.684132209731545e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-05 15:00:00,5.726663816677966e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-05 18:00:00,5.236114447365359e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-05 21:00:00,3.5737636623628597e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-06 00:00:00,2.592060060996056e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-06 03:00:00,1.498904902737359e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-06 06:00:00,1.0936262954832475e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-06 09:00:00,1.8707228046983353e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-06 12:00:00,5.219399096295913e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-06 15:00:00,6.22631263121943e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-06 18:00:00,5.894770325016286e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-06 21:00:00,6.908204045770403e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-07 00:00:00,6.523640372706544e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-07 03:00:00,7.953049518063437e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-07 06:00:00,7.70044195052296e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-07 09:00:00,8.228929982192652e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-07 12:00:00,8.954704844552166e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-07 15:00:00,7.725545327713321e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-07 18:00:00,6.0784128082447815e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-07 21:00:00,7.127376009870492e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-08 00:00:00,5.043355531324173e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-08 03:00:00,2.443716934041257e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-08 06:00:00,1.4919197898082894e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-08 09:00:00,7.00491925065126e-07
ESP_1,wind_onshore_monopoly_ESP,2018-01-08 12:00:00,1.152090392802234e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-08 15:00:00,2.2564750138867717e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-08 18:00:00,5.34242376261938e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-08 21:00:00,8.395385700714352e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-09 00:00:00,6.18444272533251e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-09 03:00:00,7.819379977484984e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-09 06:00:00,8.795366708869223e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-09 09:00:00,9.919131923030488e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-09 12:00:00,8.61297204149338e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-09 15:00:00,6.805956887827979e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-09 18:00:00,7.627056565209314e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-09 21:00:00,7.89033003858868e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-10 00:00:00,5.602892097975545e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-10 03:00:00,6.072824118654941e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-10 06:00:00,8.069542813311594e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-10 09:00:00,1.0008900964851729e-05
ESP_1,wind_onshore_monopoly_ESP,2018-01-10 12:00:00,1.0318002938666493e-05
ESP_1,wind_onshore_monopoly_ESP,2018-01-10 15:00:00,9.640720649115434e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-10 18:00:00,8.076003078920874e-06
ESP_1,wind_onshore_monopoly_ESP,2018-01-10 21:00:00,7.895894479211884e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-01 00:00:00,9.443900975388176e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-01 03:00:00,9.94445458252965e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-01 06:00:00,1.011132571733399e-05
ESP_1,wind_onshore_monopoly_FR,2018-01-01 09:00:00,1.009208913851909e-05
ESP_1,wind_onshore_monopoly_FR,2018-01-01 12:00:00,9.941735271423149e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-01 15:00:00,9.175436422540789e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-01 18:00:00,8.408497736314292e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-01 21:00:00,8.63371962641155e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-02 00:00:00,9.06181452423357e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-02 03:00:00,9.280791824685067e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-02 06:00:00,9.550898968328304e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-02 09:00:00,8.707936516452072e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-02 12:00:00,8.331747341423674e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-02 15:00:00,8.425099599686791e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-02 18:00:00,8.87394672064139e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-02 21:00:00,9.140058298916015e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-03 00:00:00,9.108635334957802e-06
ESP_1,wind_onshore_monopoly_FR,2018-01-03 03:00:00,8.649616761557934e-06
