nodes,techs,timesteps,storage
ESP_1,battery_HU,2018-01-04 12:00:00,0.00701334269635856
ESP_1,battery_HU,2018-01-04 15:00:00,0.007235890169781677
ESP_1,battery_HU,2018-01-04 18:00:00,0.0074742447669828085
ESP_1,battery_HU,2018-01-04 21:00:00,0.007734383947008976
ESP_1,battery_HU,2018-01-05 00:00:00,0.008016724999379408
ESP_1,battery_HU,2018-01-05 03:00:00,0.008328172857646664
ESP_1,battery_HU,2018-01-05 06:00:00,0.008690525033786894
ESP_1,battery_HU,2018-01-05 09:00:00,0.007961797379224332
ESP_1,battery_HU,2018-01-05 12:00:00,0.008360048978530106
ESP_1,battery_HU,2018-01-05 15:00:00,0.008718240470884028
ESP_1,battery_HU,2018-01-05 18:00:00,0.008004725312967864
ESP_1,battery_HU,2018-01-05 21:00:00,0.007273727216035544
ESP_1,battery_HU,2018-01-06 00:00:00,0.006541212966898746
ESP_1,battery_HU,2018-01-06 03:00:00,0.005808614269897802
ESP_1,battery_HU,2018-01-06 06:00:00,0.005079233712326603
ESP_1,battery_HU,2018-01-06 09:00:00,0.004350455374564095
ESP_1,battery_HU,2018-01-06 12:00:00,0.004758756457120511
ESP_1,battery_HU,2018-01-06 15:00:00,0.004056238779105041
ESP_1,battery_HU,2018-01-06 18:00:00,0.0044308226227482775
ESP_1,battery_HU,2018-01-06 21:00:00,0.003709829791223907
ESP_1,battery_HU,2018-01-07 00:00:00,0.004161035541030436
ESP_1,battery_HU,2018-01-07 03:00:00,0.004600691033460676
ESP_1,battery_HU,2018-01-07 06:00:00,0.005041955937927771
ESP_1,battery_HU,2018-01-07 09:00:00,0.005484109550481307
ESP_1,battery_HU,2018-01-07 12:00:00,0.005921648914330835
ESP_1,battery_HU,2018-01-07 15:00:00,0.006367879188714211
ESP_1,battery_HU,2018-01-07 18:00:00,0.006823099750888906
ESP_1,battery_HU,2018-01-07 21:00:00,0.006215967186448672
ESP_1,battery_HU,2018-01-08 00:00:00,0.005487668106661826
ESP_1,battery_HU,2018-01-08 03:00:00,0.004755369799795871
ESP_1,battery_HU,2018-01-08 06:00:00,0.004024770165826547
ESP_1,battery_HU,2018-01-08 09:00:00,0.0032961234904076778
ESP_1,battery_HU,2018-01-08 12:00:00,0.0025663812673534687
ESP_1,battery_HU,2018-01-08 15:00:00,0.0018369604524662402
ESP_1,battery_HU,2018-01-08 18:00:00,0.0011051738133221484
ESP_1,battery_HU,2018-01-08 21:00:00,0.0014235399931307562
ESP_1,battery_HU,2018-01-09 00:00:00,0.0018064433268267614
ESP_1,battery_HU,2018-01-09 03:00:00,0.0021532880802819076
ESP_1,battery_HU,2018-01-09 06:00:00,0.002482846410604471
ESP_1,battery_HU,2018-01-09 09:00:00,0.002788037511212666
ESP_1,battery_HU,2018-01-09 12:00:00,0.003081619857256638
ESP_1,battery_HU,2018-01-09 15:00:00,0.0033404283631338835
ESP_1,battery_HU,2018-01-09 18:00:00,0.002620256645453855
ESP_1,battery_HU,2018-01-09 21:00:00,0.0027268800180966085
ESP_1,battery_HU,2018-01-10 00:00:00,0.0029509643477295885
ESP_1,battery_HU,2018-01-10 03:00:00,0.0031835989231758753
ESP_1,battery_HU,2018-01-10 06:00:00,0.003390407697771703
ESP_1,battery_HU,2018-01-10 09:00:00,0.0035576142978630404
ESP_1,battery_HU,2018-01-10 12:00:00,0.0037034082805209416
ESP_1,battery_HU,2018-01-10 15:00:00,0.003847346983250066
ESP_1,battery_HU,2018-01-10 18:00:00,0.0039976075630449685
ESP_1,battery_HU,2018-01-10 21:00:00,0.0041407715177021395
ESP_1,battery_PL,2018-01-01 00:00:00,0.004478813922856838
ESP_1,battery_PL,2018-01-01 03:00:00,0.004566937617287971
ESP_1,battery_PL,2018-01-01 06:00:00,0.004650877893686463
ESP_1,battery_PL,2018-01-01 09:00:00,0.004732343067436036
ESP_1,battery_PL,2018-01-01 12:00:00,0.0047999810682053876
ESP_1,battery_PL,2018-01-01 15:00:00,0.00486959451659897
ESP_1,battery_PL,2018-01-01 18:00:00,0.004942494712811003
ESP_1,battery_PL,2018-01-01 21:00:00,0.005010212276917794
ESP_1,battery_PL,2018-01-02 00:00:00,0.005065388844232854
ESP_1,battery_PL,2018-01-02 03:00:00,0.0051145758501437225
ESP_1,battery_PL,2018-01-02 06:00:00,0.005168383562242834
ESP_1,battery_PL,2018-01-02 09:00:00,0.005241289987904844
ESP_1,battery_PL,2018-01-02 12:00:00,0.0053100072290224315
ESP_1,battery_PL,2018-01-02 15:00:00,0.00538461254882569
ESP_1,battery_PL,2018-01-02 18:00:00,0.005447678902741747
ESP_1,battery_PL,2018-01-02 21:00:00,0.005509050284122435
ESP_1,battery_PL,2018-01-03 00:00:00,0.0055712023321020515
ESP_1,battery_PL,2018-01-03 03:00:00,0.005643142475790161
ESP_1,battery_PL,2018-01-03 06:00:00,0.005746827960807256
ESP_1,battery_PL,2018-01-03 09:00:00,0.005880658215458086
ESP_1,battery_PL,2018-01-03 12:00:00,0.005996726777041245
ESP_1,battery_PL,2018-01-03 15:00:00,0.006132659743853831
ESP_1,battery_PL,2018-01-03 18:00:00,0.006256040525485604
ESP_1,battery_PL,2018-01-03 21:00:00,0.006394326948659081
ESP_1,battery_PL,2018-01-04 00:00:00,0.006549137326327871
ESP_1,battery_PL,2018-01-04 03:00:00,0.006722067740877295
ESP_1,battery_PL,2018-01-04 06:00:00,0.006913322388092467
ESP_1,battery_PL,2018-01-04 09:00:00,0.007124859282493234
ESP_1,battery_PL,2018-01-04 12:00:00,0.007349571835792039
ESP_1,battery_PL,2018-01-04 15:00:00,0.0076057599314666505
ESP_1,battery_PL,2018-01-04 18:00:00,0.00788281053525336
ESP_1,battery_PL,2018-01-04 21:00:00,0.008188233824434447
ESP_1,battery_PL,2018-01-05 00:00:00,0.008523034350906039
ESP_1,battery_PL,2018-01-05 03:00:00,0.008895924655409546
ESP_1,battery_PL,2018-01-05 06:00:00,0.009332384191984677
ESP_1,battery_PL,2018-01-05 09:00:00,0.00849021431550559
ESP_1,battery_PL,2018-01-05 12:00:00,0.00897668294766818
ESP_1,battery_PL,2018-01-05 15:00:00,0.009411375412035336
ESP_1,battery_PL,2018-01-05 18:00:00,0.008585018077523612
ESP_1,battery_PL,2018-01-05 21:00:00,0.007740582201400878
ESP_1,battery_PL,2018-01-06 00:00:00,0.0068946045657089505
ESP_1,battery_PL,2018-01-06 03:00:00,0.006048551479067105
ESP_1,battery_PL,2018-01-06 06:00:00,0.005205794312119032
ESP_1,battery_PL,2018-01-06 09:00:00,0.004363644473866675
ESP_1,battery_PL,2018-01-06 12:00:00,0.0048506305072106085
ESP_1,battery_PL,2018-01-06 15:00:00,0.0040365475884957085
ESP_1,battery_PL,2018-01-06 18:00:00,0.004500434962430737
ESP_1,battery_PL,2018-01-06 21:00:00,0.003666846065881156
ESP_1,battery_PL,2018-01-07 00:00:00,0.0042175705076219205
ESP_1,battery_PL,2018-01-07 03:00:00,0.004756491631994368
ESP_1,battery_PL,2018-01-07 06:00:00,0.005296972487378614
ESP_1,battery_PL,2018-01-07 09:00:00,0.0058384568670449
ESP_1,battery_PL,2018-01-07 12:00:00,0.006375558349043305
ESP_1,battery_PL,2018-01-07 15:00:00,0.006921704690972294
ESP_1,battery_PL,2018-01-07 18:00:00,0.007477158509593421
ESP_1,battery_PL,2018-01-07 21:00:00,0.006758604175835604
ESP_1,battery_PL,2018-01-08 00:00:00,0.005916443134527438
ESP_1,battery_PL,2018-01-08 03:00:00,0.005070704058815101
ESP_1,battery_PL,2018-01-08 06:00:00,0.004226679335841872
ESP_1,battery_PL,2018-01-08 09:00:00,0.0033846848481195735
ESP_1,battery_PL,2018-01-08 12:00:00,0.002541532188273375
ESP_1,battery_PL,2018-01-08 15:00:00,0.0016987073501833535
ESP_1,battery_PL,2018-01-08 18:00:00,0.0008534809909187396
ESP_1,battery_PL,2018-01-08 21:00:00,0.0012425904308246208
ESP_1,battery_PL,2018-01-09 00:00:00,0.0017010720791522903
ESP_1,battery_PL,2018-01-09 03:00:00,0.0021137991325873642
ESP_1,battery_PL,2018-01-09 06:00:00,0.002503425586913157
ESP_1,battery_PL,2018-01-09 09:00:00,0.002862419293836054
ESP_1,battery_PL,2018-01-09 12:00:00,0.0032063769862080635
ESP_1,battery_PL,2018-01-09 15:00:00,0.0035067510167395635
ESP_1,battery_PL,2018-01-09 18:00:00,0.0026731731606298645
ESP_1,battery_PL,2018-01-09 21:00:00,0.0028167793471949518
ESP_1,battery_PL,2018-01-10 00:00:00,0.003071458993605416
ESP_1,battery_PL,2018-01-10 03:00:00,0.003335777883818565
ESP_1,battery_PL,2018-01-10 06:00:00,0.0035678198859417226
ESP_1,battery_PL,2018-01-10 09:00:00,0.00375140110641705
ESP_1,battery_PL,2018-01-10 12:00:00,0.003908734273891514
ESP_1,battery_PL,2018-01-10 15:00:00,0.004063449351848998
ESP_1,battery_PL,2018-01-10 18:00:00,0.004225399420444979
ESP_1,battery_PL,2018-01-10 21:00:00,0.004378836644861394
ESP_1,battery_US,2018-01-01 00:00:00,0.0049187198499797274
ESP_1,battery_US,2018-01-01 03:00:00,0.005005640293005716
