nodes,techs,timesteps,source_use
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 15:00:00,5.917551436978023e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 18:00:00,5.733775721683858e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-06 21:00:00,6.029557965920372e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 00:00:00,5.755033039793442e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 03:00:00,5.76160542094799e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 06:00:00,5.758038637737915e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 09:00:00,5.757758115245693e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 12:00:00,5.758489771551042e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 15:00:00,5.742013163017314e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 18:00:00,5.720396551612346e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-07 21:00:00,5.744178791232392e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 00:00:00,6.018685874281436e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 03:00:00,5.982238468205868e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 06:00:00,5.967019468104765e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 09:00:00,5.965404393201047e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 12:00:00,5.961009743369264e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 15:00:00,5.966887348957252e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 18:00:00,5.970503042045736e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-08 21:00:00,5.716842239965097e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 00:00:00,5.732033412448679e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 03:00:00,5.751109071407384e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 06:00:00,5.763912188706154e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 09:00:00,5.773749002570963e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 12:00:00,5.768531895565962e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 15:00:00,5.758524220690809e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 18:00:00,6.02895162325407e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-09 21:00:00,5.750939455247549e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 00:00:00,5.749845408348304e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 03:00:00,5.754971628864186e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 06:00:00,5.766999710590601e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 09:00:00,5.78295203363769e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 12:00:00,5.787897956403855e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 15:00:00,5.786874914814761e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 18:00:00,5.778675907778612e-07
ESP_1,biogas_to_electricity_supply_FR,2018-01-10 21:00:00,5.781013992406947e-07
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 00:00:00,1.2105727276096619e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 03:00:00,1.2112954019367315e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 06:00:00,1.21051592168784e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 09:00:00,1.2101524216561007e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 12:00:00,1.2107098270439774e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 15:00:00,1.2098659432986323e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 18:00:00,1.2083271883172324e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-01 21:00:00,1.2085855861962471e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 00:00:00,1.2090231362399397e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 03:00:00,1.2088396419505119e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 06:00:00,1.2080596841939182e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 09:00:00,1.2051009500620909e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 12:00:00,1.204060388343559e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 15:00:00,1.2041515550287186e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 18:00:00,1.2056069405978927e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-02 21:00:00,1.2065120804144422e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 00:00:00,1.2059555792691158e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 03:00:00,1.2040676069085365e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 06:00:00,1.2016480670779453e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 09:00:00,1.2005313160852703e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 12:00:00,1.2020065907386831e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 15:00:00,1.203288629945172e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 18:00:00,1.2053002887161506e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-03 21:00:00,1.2060440281929041e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 00:00:00,1.2060345717379166e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 03:00:00,1.2062747244000367e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 06:00:00,1.2080022333016522e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 09:00:00,1.2092640647802619e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 12:00:00,1.210254114224929e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 15:00:00,1.2099655569050482e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 18:00:00,1.2093593002904188e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-04 21:00:00,1.2081562707740404e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 00:00:00,1.2061088331144294e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 03:00:00,1.202318901474719e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 06:00:00,1.1964915461453364e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 09:00:00,1.3439321154464453e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 12:00:00,1.1960539337273742e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 15:00:00,1.1935918559695703e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 18:00:00,1.2674189264700315e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-05 21:00:00,1.2945390830365855e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 00:00:00,1.2965917032701828e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 03:00:00,1.296744393437347e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 06:00:00,1.2961238021710963e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 09:00:00,1.299370832177627e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 12:00:00,1.183517898220327e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 15:00:00,1.2661327480832145e-06
ESP_1,biogas_to_electricity_supply_FSM,2018-01-06 18:00:00,1.1920767106991888e-06
